4digit,cl
7611,1.3011435270309448
7612,1.2933987379074097
7613,1.279571771621704
7614,1.2647167444229126
7615,1.2436963319778442
7616,1.2240211963653564
7617,1.2006490230560303
7618,1.1750389337539673
7619,1.1481410264968872
7620,1.1202208995819092
7621,1.0915223360061646
7622,1.0628420114517212
7623,1.0333832502365112
7624,1.0022200345993042
7625,0.9726267457008362
7626,0.9397212266921997
7627,0.9084646105766296
7628,0.8744180202484131
7629,0.8432389497756958
7630,0.8071961998939514
7631,0.7748402953147888
7632,0.7377280592918396
7633,0.7050325870513916
7634,0.6716080904006958
7635,0.6313627362251282
7636,0.5991291999816895
7637,0.5655590295791626
7638,0.5215268135070801
7639,0.4875102639198303
7640,0.4549759328365326
7641,0.41952386498451233
7642,0.3710252344608307
7643,0.33722326159477234
7644,0.3028997480869293
7645,0.2659352719783783
7646,0.21291470527648926
7647,0.17892473936080933
7648,0.14495666325092316
7649,0.10883403569459915
7650,0.04505007714033127
7651,0.010808611288666725
7705,1.3726038932800293
7706,1.353158712387085
7707,1.3299992084503174
7708,1.3069173097610474
7709,1.2875477075576782
7710,1.2748163938522339
7711,1.26522958278656
7712,1.2543861865997314
7713,1.240615963935852
7714,1.224253535270691
7715,1.2048465013504028
7716,1.1843668222427368
7717,1.16090989112854
7718,1.1395587921142578
7719,1.1147934198379517
7720,1.0905247926712036
7721,1.0641754865646362
7722,1.038244605064392
7723,1.0126646757125854
7724,0.9838759303092957
7725,0.9578660726547241
7726,0.9298011660575867
7727,0.9006566405296326
7728,0.8736433982849121
7729,0.8443852066993713
7730,0.8130154013633728
7731,0.7849329710006714
7732,0.756181001663208
7733,0.7205429673194885
7734,0.6910005211830139
7735,0.6612750887870789
7736,0.6240941882133484
7737,0.5911335945129395
7738,0.5602875351905823
7739,0.5280289053916931
7740,0.48597219586372375
7741,0.4532584846019745
7742,0.42069804668426514
7743,0.37856706976890564
7744,0.3417198061943054
7745,0.3079400956630707
7746,0.2705378532409668
7747,0.22222331166267395
7748,0.17002132534980774
7749,0.13011761009693146
7750,0.09418283402919769
7751,0.05615970119833946
7805,1.395702838897705
7806,1.3738957643508911
7807,1.3520797491073608
7808,1.3297721147537231
7809,1.308439016342163
7810,1.2895995378494263
7811,1.272713303565979
7812,1.2570514678955078
7813,1.2416898012161255
7814,1.2248120307922363
7815,1.2068431377410889
7816,1.1897858381271362
7817,1.1691854000091553
7818,1.1490181684494019
7819,1.1286522150039673
7820,1.1062140464782715
7821,1.0842689275741577
7822,1.062487006187439
7823,1.0378323793411255
7824,1.0115724802017212
7825,0.9868502020835876
7826,0.9614744186401367
7827,0.9311666488647461
7828,0.9042754769325256
7829,0.8775651454925537
7830,0.8446248173713684
7831,0.815524697303772
7832,0.7862399220466614
7833,0.7508021593093872
7834,0.7198055386543274
7835,0.6872551441192627
7836,0.6492478251457214
7837,0.6159654259681702
7838,0.5746183395385742
7839,0.533018946647644
7840,0.4971088171005249
7841,0.4534623920917511
7842,0.41301336884498596
7843,0.3673945665359497
7844,0.3261135220527649
7845,0.28628119826316833
7846,0.23347266018390656
7847,0.19207531213760376
7848,0.14857010543346405
7849,0.09315270185470581
7850,0.05226461589336395
7851,0.007021837402135134
7903,1.5647920370101929
7907,1.367836594581604
7908,1.3443262577056885
7909,1.3211443424224854
7910,1.2960435152053833
7911,1.2740732431411743
7912,1.2534099817276
7913,1.2312061786651611
7914,1.2116243839263916
7915,1.1883668899536133
7916,1.162766933441162
7917,1.1397109031677246
7918,1.1138657331466675
7919,1.0830187797546387
7920,1.055711030960083
7921,1.0241320133209229
7922,0.9878833293914795
7923,0.9543578028678894
7924,0.9183263182640076
7925,0.8769940137863159
7926,0.835931122303009
7927,0.792289137840271
7928,0.7472873330116272
7929,0.6990067958831787
7930,0.6467286944389343
7931,0.5931265950202942
7932,0.5390866994857788
7933,0.4874003231525421
7934,0.43122315406799316
7935,0.3732665479183197
7936,0.3192603886127472
7937,0.25776347517967224
7938,0.20161348581314087
7939,0.1388430893421173
7940,0.08399699628353119
7941,0.017748389393091202
8103,1.290065050125122
8113,1.2245620489120483
8115,1.1585638523101807
8116,1.1533408164978027
8117,1.0402830839157104
8118,1.0743364095687866
8119,0.9656015634536743
8204,1.3418898582458496
8205,1.3481552600860596
8206,1.3506507873535156
8207,1.3494484424591064
8208,1.344882845878601
8209,1.3354460000991821
8210,1.32648766040802
8211,1.3088966608047485
8212,1.2929574251174927
8213,1.2733880281448364
8214,1.2494481801986694
8215,1.228532314300537
8216,1.2087041139602661
8217,1.1872444152832031
8218,1.1628679037094116
8219,1.1328229904174805
8220,1.1002103090286255
8221,1.0743434429168701
8222,1.0467572212219238
8223,1.0210562944412231
8224,0.9948508143424988
8225,0.95616614818573
8226,0.9129520654678345
8227,0.8737785816192627
8228,0.8381403684616089
8229,0.8040345311164856
8230,0.7839612364768982
8231,0.7491760849952698
8232,0.7052447199821472
8233,0.6657347083091736
8234,0.6194323301315308
8235,0.582838773727417
8236,0.5435309410095215
8248,0.059236474335193634
8249,0.015855228528380394
8303,1.355217456817627
8304,1.3899496793746948
8305,1.3976023197174072
8306,1.3982467651367188
8307,1.3963042497634888
8308,1.3914422988891602
8309,1.3841272592544556
8310,1.3720076084136963
8311,1.3583168983459473
8312,1.3437013626098633
8313,1.3281195163726807
8314,1.3111146688461304
8315,1.2927082777023315
8316,1.2731918096542358
8317,1.2530994415283203
8318,1.2365587949752808
8319,1.1797103881835938
8320,1.156758427619934
8321,1.1337809562683105
8322,1.1079840660095215
8323,1.0786526203155518
8324,1.047446370124817
8325,1.0139238834381104
8326,0.9786574840545654
8327,0.9512310028076172
8328,0.923081636428833
8329,0.8949683904647827
8330,0.8694623112678528
8331,0.840427041053772
8332,0.8091086149215698
8333,0.7688107490539551
8334,0.7316681146621704
8335,0.6882074475288391
8336,0.6505801677703857
8337,0.6117972731590271
8338,0.5835651159286499
8339,0.5587618350982666
8340,0.5343061685562134
8341,0.49730902910232544
8342,0.46652093529701233
8343,0.43120482563972473
8344,0.3747662603855133
8345,0.3377341330051422
8346,0.3023950755596161
8347,0.266533762216568
8348,0.19643773138523102
8349,0.1661938726902008
8350,0.14216597378253937
8351,0.124922975897789
8352,0.11286995559930801
8353,0.09830798208713531
8354,0.07970859855413437
8355,0.05966261774301529
8356,0.040488772094249725
8357,0.021629594266414642
8403,1.384486436843872
8404,1.400942087173462
8405,1.3991936445236206
8406,1.4392451047897339
8407,1.451569676399231
8408,1.4484992027282715
8409,1.435237169265747
8410,1.420569896697998
8411,1.4047359228134155
8412,1.3881531953811646
8413,1.3709548711776733
8414,1.3532371520996094
8415,1.3351857662200928
8416,1.3169405460357666
8417,1.2987004518508911
8418,1.2623634338378906
8419,1.2406890392303467
8420,1.2176735401153564
8421,1.193837285041809
8422,1.16900634765625
8423,1.143249750137329
8425,1.0884888172149658
8426,1.0597503185272217
8427,1.0309604406356812
8428,1.0014358758926392
8429,0.9697136282920837
8430,0.9401991963386536
8431,0.9068129658699036
8432,0.8749960660934448
8433,0.8409304618835449
8434,0.8090165257453918
8435,0.7714290618896484
8436,0.7393813729286194
8437,0.6982929110527039
8438,0.6653621196746826
8439,0.6308396458625793
8440,0.585669219493866
8441,0.5516546368598938
8442,0.5164886713027954
8443,0.46420493721961975
8444,0.4310990869998932
8445,0.3974316418170929
8446,0.35769951343536377
8447,0.29953625798225403
8448,0.2672998011112213
8449,0.23511065542697906
8450,0.20115283131599426
8451,0.11822347342967987
8452,0.0858834832906723
8453,0.0556049644947052
8454,0.025780364871025085
8504,1.4280540943145752
8505,1.426363468170166
8506,1.407999038696289
8507,1.40483820438385
8508,1.4335802793502808
8509,1.447195053100586
8510,1.4452468156814575
8511,1.4356011152267456
8512,1.424628734588623
8513,1.4111312627792358
8514,1.3903627395629883
8515,1.3664671182632446
8516,1.3408515453338623
8517,1.3144886493682861
8518,1.2879853248596191
8519,1.2624692916870117
8520,1.2363003492355347
8521,1.2093497514724731
8522,1.1815992593765259
8523,1.152848720550537
8524,1.122291922569275
8525,1.0899934768676758
8526,1.0566829442977905
8527,1.0236345529556274
8528,0.9870286583900452
8529,0.9511319398880005
8530,0.9160574078559875
8531,0.8767786026000977
8532,0.8416215777397156
8533,0.8017538785934448
8534,0.7659343481063843
8535,0.7319543361663818
8536,0.6889123916625977
8537,0.6552547216415405
8538,0.6201475858688354
8539,0.57275390625
8540,0.5388039350509644
8541,0.5044957995414734
8542,0.45001542568206787
8543,0.4149516224861145
8544,0.38190481066703796
8545,0.3473680317401886
8546,0.28156712651252747
8547,0.2462574541568756
8548,0.21306805312633514
8549,0.1802493929862976
8550,0.1468740552663803
8551,0.09283661097288132
8552,0.022021181881427765
8604,1.4206161499023438
8606,1.4028334617614746
8607,1.3814074993133545
8608,1.3736437559127808
8609,1.386080265045166
8610,1.3963289260864258
8611,1.3951959609985352
8612,1.3872249126434326
8613,1.3731346130371094
8614,1.3590370416641235
8615,1.3377596139907837
8616,1.3125463724136353
8617,1.2860075235366821
8618,1.2582588195800781
8619,1.2300695180892944
8620,1.201461672782898
8621,1.1702730655670166
8622,1.137896180152893
8623,1.1061468124389648
8624,1.070986032485962
8625,1.0380934476852417
8626,1.0030966997146606
8627,0.9717071056365967
8628,0.9360955953598022
8629,0.9061653017997742
8630,0.8705497980117798
8631,0.8382567763328552
8632,0.807494580745697
8633,0.7693273425102234
8634,0.7360900044441223
8635,0.7046365737915039
8636,0.6712889075279236
8637,0.6280229091644287
8638,0.5960671901702881
8639,0.5643813610076904
8640,0.5291624069213867
8641,0.47953420877456665
8642,0.4468464255332947
8643,0.415249228477478
8644,0.3814595937728882
8645,0.3233475685119629
8646,0.2876851558685303
8647,0.2542555332183838
8648,0.22076480090618134
8649,0.18551507592201233
8650,0.11805605888366699
8651,0.08438301831483841
8652,0.05200588330626488
8653,0.020532136783003807
8705,1.4191845655441284
8706,1.398366928100586
8707,1.3756862878799438
8708,1.35519278049469
8709,1.3429834842681885
8710,1.3389317989349365
8712,1.324575662612915
8713,1.311524748802185
8714,1.2944856882095337
8715,1.2738010883331299
8716,1.2529492378234863
8717,1.2311174869537354
8718,1.2053616046905518
8719,1.180686354637146
8720,1.155531406402588
8721,1.127862572669983
8722,1.1027520895004272
8723,1.075828194618225
8724,1.046675443649292
8725,1.020567536354065
8726,0.9938099980354309
8727,0.9612421989440918
8728,0.933577299118042
8729,0.905597448348999
8730,0.873817503452301
8731,0.8412118554115295
8732,0.8121232390403748
8733,0.7830936908721924
8734,0.74602872133255
8735,0.7128497958183289
8736,0.6827654838562012
8737,0.6520175933837891
8738,0.6101593375205994
8739,0.575893759727478
8740,0.5443155169487
8741,0.511886715888977
8742,0.46660879254341125
8743,0.43195343017578125
8744,0.3983670175075531
8745,0.36158841848373413
8746,0.3119238317012787
8747,0.27054741978645325
8748,0.2166319340467453
8749,0.1801890879869461
8750,0.1419239193201065
8751,0.07715483009815216
8752,0.040198806673288345
8753,0.003950112033635378
8805,1.4322013854980469
8806,1.4125677347183228
8807,1.391342043876648
8808,1.3702139854431152
8809,1.351088285446167
8810,1.3347457647323608
8811,1.3218622207641602
8812,1.3079880475997925
8813,1.293931245803833
8814,1.2790144681930542
8815,1.2602306604385376
8816,1.2425857782363892
8817,1.2244586944580078
8818,1.2044306993484497
8819,1.182111382484436
8820,1.1613951921463013
8821,1.140693187713623
8822,1.1190695762634277
8823,1.0936838388442993
8824,1.0687379837036133
8825,1.0451234579086304
8826,1.0208680629730225
8827,0.9918031096458435
8828,0.9630407094955444
8829,0.9365683794021606
8830,0.9095749258995056
8831,0.875303328037262
8832,0.8453530073165894
8833,0.816082239151001
8834,0.7808181643486023
8835,0.746044933795929
8836,0.7133378386497498
8837,0.6723458170890808
8838,0.6312276721000671
8839,0.5918139815330505
8840,0.5494619607925415
8841,0.5056177973747253
8842,0.46518248319625854
8843,0.4146033823490143
8844,0.3728208839893341
8845,0.3173561096191406
8846,0.2732318937778473
8847,0.22792796790599823
8848,0.16578350961208344
8849,0.12118827551603317
8850,0.07435297220945358
8851,0.003482920816168189
8905,1.6718403100967407
8906,1.415055513381958
8907,1.3886656761169434
8908,1.365544319152832
8909,1.341787576675415
8910,1.3180968761444092
8911,1.2964872121810913
8912,1.2800923585891724
8913,1.256949782371521
8914,1.2360949516296387
8915,1.2140278816223145
8916,1.190548300743103
8917,1.1666516065597534
8918,1.1332658529281616
8919,1.1060919761657715
8920,1.079111099243164
8921,1.0439965724945068
8922,1.0049638748168945
8923,0.970596432685852
8924,0.9286646246910095
8925,0.8846168518066406
8926,0.8384994268417358
8927,0.7903243899345398
8928,0.7424536347389221
8929,0.6937021613121033
8930,0.6422317028045654
8931,0.5860861539840698
8932,0.531818687915802
8933,0.4734623432159424
8934,0.41146692633628845
8935,0.35533061623573303
8936,0.2903338670730591
8937,0.2321965992450714
8938,0.16587820649147034
8939,0.10729270428419113
8940,0.038061078637838364
9104,1.3778144121170044
9105,1.3847242593765259
9107,1.3781354427337646
9110,1.335530400276184
9113,1.1670289039611816
9116,1.174719214439392
9201,1.3892855644226074
9203,1.4237321615219116
9204,1.4337323904037476
9205,1.4376593828201294
9206,1.437276005744934
9207,1.4330601692199707
9208,1.4236353635787964
9209,1.4175183773040771
9210,1.3999598026275635
9211,1.3832679986953735
9212,1.3624335527420044
9213,1.3357771635055542
9214,1.3180121183395386
9215,1.2985765933990479
9216,1.2770967483520508
9217,1.2505236864089966
9218,1.215983271598816
9219,1.1874256134033203
9220,1.1613198518753052
9221,1.1360085010528564
9222,1.1132893562316895
9223,1.0784351825714111
9224,1.034187912940979
9225,1.0006372928619385
9226,0.9662650227546692
9227,0.9345567226409912
9228,0.914002001285553
9229,0.8829140663146973
9230,0.8349564075469971
9231,0.7861750721931458
9232,0.7400948405265808
9233,0.7021204233169556
9234,0.6623654961585999
9236,0.6214151382446289
9237,0.5703063011169434
9238,0.5075072050094604
9241,0.3599091172218323
9242,0.3255872428417206
9243,0.300057053565979
9244,0.31060779094696045
9248,0.46332672238349915
9303,1.4483908414840698
9304,1.4880554676055908
9305,1.4915896654129028
9306,1.4899736642837524
9307,1.4852415323257446
9308,1.477036714553833
9309,1.461283802986145
9310,1.4477953910827637
9311,1.4323817491531372
9312,1.4148379564285278
9313,1.3948019742965698
9314,1.3725864887237549
9315,1.348028540611267
9316,1.3214671611785889
9317,1.2990914583206177
9318,1.2775346040725708
9319,1.2549747228622437
9320,1.2322540283203125
9321,1.2073882818222046
9322,1.1782306432724
9323,1.1458600759506226
9324,1.1116183996200562
9325,1.0752226114273071
9326,1.0446858406066895
9327,1.0168170928955078
9328,0.9887610077857971
9329,0.9647128582000732
9330,0.9331133365631104
9331,0.8974037170410156
9332,0.857587993144989
9333,0.8144457936286926
9334,0.7751933336257935
9335,0.7338297367095947
9336,0.7019286751747131
9337,0.6744123697280884
9338,0.6495311856269836
9339,0.6173567771911621
9340,0.5866556167602539
9341,0.553309977054596
9342,0.5158575773239136
9343,0.45575150847435
9344,0.4208768904209137
9345,0.38472121953964233
9346,0.3439405560493469
9347,0.2793349027633667
9348,0.25163891911506653
9349,0.23118902742862701
9350,0.21693365275859833
9351,0.20255205035209656
9352,0.1809263676404953
9353,0.15591108798980713
9354,0.13060113787651062
9355,0.10617157071828842
9403,1.4842734336853027
9404,1.4916101694107056
9405,1.4906965494155884
9406,1.5510133504867554
9407,1.548500657081604
9408,1.5362709760665894
9409,1.5214450359344482
9410,1.5047798156738281
9411,1.4873567819595337
9412,1.4693177938461304
9413,1.4507386684417725
9414,1.4318357706069946
9415,1.4065980911254883
9416,1.3850094079971313
9417,1.3625487089157104
9418,1.3393195867538452
9419,1.3148927688598633
9420,1.2896170616149902
9421,1.2634717226028442
9422,1.236323356628418
9423,1.208315372467041
9424,1.1798220872879028
9425,1.151538372039795
9426,1.1209219694137573
9427,1.089644432067871
9428,1.0600305795669556
9429,1.0263208150863647
9430,0.9960218667984009
9431,0.9604116082191467
9432,0.9292891621589661
9433,0.8912937641143799
9434,0.8591598272323608
9435,0.8199235200881958
9436,0.7891296148300171
9437,0.7599676251411438
9438,0.7200534343719482
9439,0.6852658987045288
9440,0.6544654369354248
9441,0.6217049956321716
9442,0.5670899748802185
9443,0.5350748896598816
9444,0.5040275454521179
9445,0.4708808362483978
9446,0.40155261754989624
9447,0.36956486105918884
9448,0.3380228281021118
9449,0.24454323947429657
9450,0.2657316327095032
9451,0.17298616468906403
9452,0.14309494197368622
9453,0.11423420161008835
9454,0.08430609107017517
9455,0.05243801698088646
9504,1.5011223554611206
9505,1.4910826683044434
9506,1.474702000617981
9507,1.5081456899642944
9508,1.543478012084961
9509,1.5494804382324219
9510,1.5472899675369263
9511,1.5452778339385986
9512,1.5283879041671753
9513,1.5031369924545288
9514,1.4768606424331665
9515,1.451295256614685
9516,1.427966833114624
9517,1.4032342433929443
9518,1.3771376609802246
9519,1.3492419719696045
9520,1.3189629316329956
9521,1.2864007949829102
9522,1.25315523147583
9523,1.220227599143982
9524,1.1890805959701538
9525,1.1581737995147705
9526,1.1268017292022705
9527,1.0962371826171875
9528,1.0619128942489624
9529,1.0305536985397339
9530,0.9939278364181519
9531,0.9602556228637695
9532,0.9249396324157715
9533,0.8831607103347778
9534,0.8478002548217773
9535,0.8009215593338013
9536,0.7651119232177734
9537,0.7273762822151184
9538,0.673700749874115
9539,0.6373213529586792
9540,0.5976317524909973
9541,0.5382026433944702
9542,0.5036884546279907
9543,0.46874335408210754
9544,0.4281291961669922
9545,0.3604724407196045
9546,0.3272726237773895
9547,0.294978529214859
9548,0.26305142045021057
9549,0.22884155809879303
9551,0.10476678609848022
9552,0.0727355107665062
9553,0.041095882654190063
9554,0.009389610029757023
9604,1.472608208656311
9606,1.4519011974334717
9608,1.4530551433563232
9610,1.4925533533096313
9611,1.4925540685653687
9612,1.4833046197891235
9613,1.4731254577636719
9614,1.453120231628418
9615,1.4292813539505005
9616,1.4001383781433105
9617,1.371158480644226
9618,1.3417307138442993
9619,1.3107575178146362
9620,1.2787110805511475
9621,1.242443323135376
9622,1.2044953107833862
9623,1.1719404458999634
9624,1.1379985809326172
9625,1.1087781190872192
9626,1.0734983682632446
9627,1.0425626039505005
9628,1.0102602243423462
9629,0.9701215624809265
9630,0.9369643926620483
9631,0.8967893123626709
9632,0.8590585589408875
9633,0.8253620266914368
9634,0.7908646464347839
9635,0.7457210421562195
9636,0.7140440940856934
9637,0.6834890842437744
9638,0.6504939794540405
9639,0.601496160030365
9640,0.569732129573822
9641,0.5392598509788513
9642,0.5078406929969788
9643,0.4731695353984833
9644,0.41512709856033325
9645,0.38284650444984436
9646,0.35192039608955383
9647,0.32061997056007385
9648,0.2880605161190033
9649,0.2516558766365051
9650,0.18122495710849762
9651,0.14866510033607483
9652,0.11738581955432892
9653,0.08703841269016266
9654,0.05688035860657692
9655,0.025956416502594948
9705,1.4570716619491577
9706,1.4376533031463623
9707,1.4163299798965454
9709,1.4016423225402832
9710,1.4050976037979126
9711,1.4032162427902222
9712,1.3916172981262207
9713,1.3789972066879272
9714,1.3629482984542847
9715,1.341049313545227
9716,1.3183906078338623
9717,1.2919880151748657
9718,1.2663984298706055
9719,1.2419954538345337
9720,1.2139897346496582
9721,1.1862941980361938
9722,1.16036057472229
9723,1.1331079006195068
9724,1.0999408960342407
9725,1.072986364364624
9726,1.046573519706726
9727,1.019897699356079
9728,0.9867851734161377
9729,0.9603721499443054
9730,0.9340043663978577
9731,0.9069721102714539
9732,0.8712325692176819
9733,0.8401964902877808
9734,0.8123420476913452
9735,0.7839375734329224
9736,0.7528719305992126
9737,0.7092006802558899
9738,0.678573727607727
9739,0.6488699913024902
9740,0.6172009110450745
9741,0.5706324577331543
9742,0.5360191464424133
9743,0.5037943720817566
9744,0.4713676869869232
9745,0.42986351251602173
9746,0.3845389187335968
9747,0.34071606397628784
9748,0.2852519750595093
9749,0.24769173562526703
9750,0.20642483234405518
9752,0.10397651791572571
9753,0.06766490638256073
9754,0.028001023456454277
9805,1.4648865461349487
9806,1.4446728229522705
9807,1.4249812364578247
9808,1.4051676988601685
9809,1.3881031274795532
9810,1.3777225017547607
9811,1.3660954236984253
9812,1.3555395603179932
9813,1.3407577276229858
9814,1.3232349157333374
9815,1.3082389831542969
9816,1.290827989578247
9817,1.2729194164276123
9818,1.2517558336257935
9819,1.2297569513320923
9820,1.2100369930267334
9821,1.1897125244140625
9822,1.1680711507797241
9823,1.1444741487503052
9824,1.1156977415084839
9825,1.091618537902832
9826,1.0676755905151367
9827,1.0424132347106934
9828,1.0113930702209473
9829,0.98114013671875
9830,0.9537600874900818
9831,0.9260643124580383
9832,0.8916360139846802
9833,0.8572278618812561
9834,0.8264733552932739
9835,0.7932495474815369
9836,0.7511454820632935
9837,0.7094720602035522
9838,0.6686456203460693
9839,0.6215714812278748
9840,0.5808958411216736
9841,0.5386186242103577
9842,0.4866040349006653
9843,0.4435482621192932
9844,0.38652303814888
9845,0.34254491329193115
9846,0.29657045006752014
9847,0.23251186311244965
9848,0.18737414479255676
9849,0.13930000364780426
9850,0.06583425402641296
9851,0.01839061826467514
9906,1.427746057510376
9907,1.4058078527450562
9908,1.3776743412017822
9909,1.354793906211853
9910,1.3363453149795532
9911,1.3182885646820068
9912,1.2968746423721313
9913,1.2772473096847534
9914,1.2591991424560547
9915,1.238014578819275
9916,1.2123448848724365
9917,1.182329773902893
9918,1.1545897722244263
9919,1.1260783672332764
9920,1.0975412130355835
9921,1.0588573217391968
9922,1.0195297002792358
9923,0.9807981252670288
9924,0.9362480044364929
9925,0.8891045451164246
9926,0.8422287702560425
9927,0.7891157269477844
9928,0.7339584231376648
9929,0.6804478764533997
9930,0.6248164176940918
9931,0.5658472776412964
9932,0.5100862383842468
9933,0.4467533826828003
9934,0.38698750734329224
9935,0.3216087222099304
9936,0.2553871273994446
9937,0.19069716334342957
9938,0.1282951533794403
9939,0.05696511268615723
